id,start_time,end_time,duration_hr,gap_hr
312,2022-03-30T13:17:00,2022-03-30T19:20:50,6.064,1.592
313,2022-03-30T20:56:20,2022-03-30T21:16:40,0.339,16.267
314,2022-03-31T13:32:40,2022-03-31T13:36:50,0.069,6.536
315,2022-03-31T20:09:00,2022-03-31T20:52:20,0.722,2.528
316,2022-03-31T23:24:00,2022-03-31T23:25:00,0.017,13.633
317,2022-04-01T13:03:00,2022-04-01T13:09:10,0.103,2.878
318,2022-04-01T16:01:50,2022-04-01T16:20:40,0.314,0.481
319,2022-04-01T16:49:30,2022-04-01T16:49:40,0.003,4.183
320,2022-04-01T21:00:40,2022-04-01T21:49:30,0.814,5.594
321,2022-04-02T03:25:10,2022-04-02T03:26:20,0.019,1.494
322,2022-04-02T04:56:00,2022-04-02T05:07:40,0.194,13.011
323,2022-04-02T18:08:20,2022-04-02T18:25:30,0.286,1.469
324,2022-04-02T19:53:40,2022-04-02T19:53:50,0.003,39.092
325,2022-04-04T10:59:20,2022-04-04T11:26:30,0.453,3.981
326,2022-04-04T15:25:20,2022-04-04T18:04:10,2.647,0.464
327,2022-04-04T18:32:00,2022-04-04T19:19:20,0.789,1.031
328,2022-04-04T20:21:10,2022-04-04T20:49:40,0.475,12.044
329,2022-04-05T08:52:20,2022-04-05T11:55:00,3.044,0.522
330,2022-04-05T12:26:20,2022-04-07T10:13:00,45.778,0.703
331,2022-04-07T10:55:10,2022-04-07T15:30:30,4.589,0.908
332,2022-04-07T16:25:00,2022-04-07T17:10:50,0.764,24.531
333,2022-04-08T17:42:40,2022-04-08T18:07:10,0.408,3.011
334,2022-04-08T21:07:50,2022-04-08T21:20:10,0.206,0.678
335,2022-04-08T22:00:50,2022-04-08T22:22:30,0.361,1.194
336,2022-04-08T23:34:10,2022-04-08T23:34:20,0.003,2.536
337,2022-04-09T02:06:30,2022-04-09T02:30:10,0.394,10.672
338,2022-04-09T13:10:30,2022-04-09T13:20:00,0.158,0.547
339,2022-04-09T13:52:50,2022-04-09T13:56:10,0.056,0.481
340,2022-04-09T14:25:00,2022-04-09T14:44:50,0.331,1.117
341,2022-04-09T15:51:50,2022-04-09T15:59:30,0.128,0.447
342,2022-04-09T16:26:20,2022-04-09T16:26:40,0.006,1.678
343,2022-04-09T18:07:20,2022-04-09T18:12:10,0.081,0.481
344,2022-04-09T18:41:00,2022-04-09T19:11:30,0.508,0.497
345,2022-04-09T19:41:20,2022-04-09T22:04:10,2.381,0.642
346,2022-04-09T22:42:40,2022-04-09T22:56:00,0.222,8.436
347,2022-04-10T07:22:10,2022-04-10T07:42:00,0.331,0.622
348,2022-04-10T08:19:20,2022-04-10T10:41:20,2.367,5.664
349,2022-04-10T16:21:10,2022-04-10T16:21:20,0.003,1.108
350,2022-04-10T17:27:50,2022-04-10T17:34:20,0.108,1.086
351,2022-04-10T18:39:30,2022-04-10T20:35:40,1.936,0.581
352,2022-04-10T21:10:30,2022-04-10T21:37:40,0.453,21.011
353,2022-04-11T18:38:20,2022-04-11T18:48:00,0.161,0.947
354,2022-04-11T19:44:50,2022-04-11T20:32:30,0.794,0.606
355,2022-04-11T21:08:50,2022-04-11T21:10:30,0.028,8.711
356,2022-04-12T05:53:10,2022-04-12T05:59:10,0.100,7.450
357,2022-04-12T13:26:10,2022-04-12T14:38:20,1.203,0.903
358,2022-04-12T15:32:30,2022-04-12T15:48:00,0.258,0.819
359,2022-04-12T16:37:10,2022-04-12T16:49:10,0.200,0.650
360,2022-04-12T17:28:10,2022-04-13T17:53:00,24.414,13.197
361,2022-04-14T07:04:50,2022-04-14T10:01:10,2.939,0.447
362,2022-04-14T10:28:00,2022-04-14T10:28:20,0.006,1.456
363,2022-04-14T11:55:40,2022-04-14T12:20:20,0.411,0.511
364,2022-04-14T12:51:00,2022-04-15T08:27:50,19.614,1.197
365,2022-04-15T09:39:40,2022-04-15T22:55:40,13.267,0.878
366,2022-04-15T23:48:20,2022-04-16T00:09:50,0.358,16.511
367,2022-04-16T16:40:30,2022-04-16T16:49:00,0.142,2.444
368,2022-04-16T19:15:40,2022-04-16T20:09:30,0.897,0.714
369,2022-04-16T20:52:20,2022-04-16T21:18:20,0.433,0.511
370,2022-04-16T21:49:00,2022-04-16T23:33:30,1.742,0.625
371,2022-04-17T00:11:00,2022-04-17T00:11:30,0.008,12.814
372,2022-04-17T13:00:20,2022-04-17T13:10:20,0.167,1.167
373,2022-04-17T14:20:20,2022-04-17T14:27:10,0.114,0.778
374,2022-04-17T15:13:50,2022-04-17T15:16:40,0.047,0.514
375,2022-04-17T15:47:30,2022-04-17T16:12:10,0.411,0.633
376,2022-04-17T16:50:10,2022-04-18T10:05:10,17.250,1.381
377,2022-04-18T11:28:00,2022-04-18T12:56:20,1.472,32.992
378,2022-04-19T21:55:50,2022-04-19T21:58:20,0.042,0.453
379,2022-04-19T22:25:30,2022-04-19T22:45:40,0.336,13.344
380,2022-04-20T12:06:20,2022-04-20T15:27:10,3.347,0.567
